imdb_id,director_name,num_critic_for_reviews,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,num_user_for_reviews,movie_facebook_likes
tt2170593,Theodore Melfi,275.0,51.0,Bill Murray,13000.0,Naomi Watts,6000.0,Reg E. Cathey,360.0,171.0,33000
tt1826590,Steve Pink,90.0,38.0,Joe Lo Truglio,833.0,Regina Hall,807.0,Bryan Callen,460.0,42.0,0
tt0147800,Gil Junger,133.0,19.0,Joseph Gordon-Levitt,23000.0,Heath Ledger,13000.0,Andrew Keegan,835.0,549.0,10000
tt0241760,Ed Decter,49.0,13.0,Zooey Deschanel,11000.0,Eddie Griffin,489.0,Gene Simmons,301.0,159.0,1000
tt0107659,Gene Quintano,19.0,0.0,Jon Lovitz,11000.0,Lin Shaye,852.0,Bill Nunn,182.0,72.0,0
tt4052882,Jaume Collet-Serra,186.0,174.0,Óscar Jaenada,619.0,Brett Cullen,350.0,Sedona Legge,2.0,139.0,0
tt0289879,Eric Bress,185.0,19.0,Logan Lerman,8000.0,Eric Stoltz,902.0,Cameron Bright,829.0,1100.0,15000
tt0184907,Chris Koch,42.0,13.0,Chris Elliott,571.0,Mark Webber,442.0,Jean Smart,329.0,91.0,0
tt0937375,Preston A. Whitmore II,37.0,17.0,Mekhi Phifer,1000.0,Chris Brown,997.0,Loretta Devine,912.0,32.0,0
tt0118665,Bob Clark,45.0,84.0,Kathleen Turner,899.0,Dom DeLuise,842.0,Ruby Dee,782.0,168.0,0
tt0120609,Kirk Wong,57.0,6.0,Bokeem Woodbine,904.0,Elliott Gould,471.0,Antonio Sabato Jr.,459.0,168.0,934
tt0116493,Bronwen Hughes,25.0,15.0,Gregory Smith,694.0,Eartha Kitt,558.0,Charlotte Sullivan,388.0,42.0,833
tt0099253,John Lafia,59.0,5.0,Jenny Agutter,659.0,Beth Grant,628.0,Greg Germann,435.0,166.0,0
tt2011159,Sam Miller,58.0,12.0,Leslie Bibb,1000.0,Kate del Castillo,345.0,Henry Simmons,334.0,84.0,0
tt0884328,Frank Darabont,330.0,0.0,Toby Jones,2000.0,Alexa Davalos,850.0,Jeffrey DeMunn,745.0,1066.0,20000
tt0470752,Alex Garland,489.0,232.0,Elina Alminas,149.0,Sonoya Mizuno,145.0,Corey Johnson,123.0,611.0,109000
tt0120601,Spike Jonze,242.0,0.0,Willie Garson,512.0,Orson Bean,216.0,Mary Kay Place,213.0,840.0,0
tt0269341,Mark Brown,40.0,7.0,Mo'Nique,939.0,Vivica A. Fox,890.0,Tamala Jones,405.0,31.0,593
tt2183034,Dave Green,112.0,13.0,Teo Halm,803.0,Ella Wahlestedt,587.0,Jason Gray-Stanford,140.0,149.0,0
tt0250224,John Stockwell,84.0,134.0,Kirsten Dunst,4000.0,Jay Hernandez,1000.0,Rolando Molina,525.0,169.0,0
tt0498380,Clint Eastwood,251.0,16000.0,Yuki Matsuzaki,378.0,Kazunari Ninomiya,85.0,Shidô Nakamura,78.0,316.0,5000
tt0469263,Michael Polish,113.0,35.0,J.K. Simmons,24000.0,Virginia Madsen,912.0,Bruce Dern,844.0,128.0,862
tt0120531,Daisy von Scherler Mayer,23.0,18.0,LL Cool J,1000.0,Jada Pinkett Smith,851.0,Dave Chappelle,744.0,20.0,204
tt3170832,Lenny Abrahamson,421.0,412.0,Joan Allen,805.0,Jacob Tremblay,681.0,Cas Anvar,491.0,351.0,72000
tt0120654,Bob Saget,32.0,799.0,Don Rickles,721.0,Jack Warden,359.0,Traylor Howard,294.0,117.0,679
tt0111127,John Waters,52.0,0.0,Kathleen Turner,899.0,Sam Waterston,849.0,Traci Lords,650.0,107.0,3000
tt0144168,Andrew Fleming,81.0,26.0,Ryan Reynolds,16000.0,Will Ferrell,8000.0,Kirsten Dunst,4000.0,210.0,0
tt1639008,Niels Arden Oplev,,76.0,Michael Nyqvist,690.0,David Dencik,94.0,Lena Endre,75.0,,22
tt0172726,Craig Bolotin,39.0,7.0,Rosario Dawson,3000.0,Vanessa Williams,1000.0,Robert Ri'chard,730.0,39.0,251
tt0120577,Mark Christopher,63.0,15.0,Salma Hayek,4000.0,Ellen Albertini Dow,957.0,Sela Ward,812.0,181.0,0
tt0258470,Blair Hayes,47.0,2.0,Jake Gyllenhaal,15000.0,Geoffrey Arend,816.0,Marley Shelton,690.0,181.0,0
tt0188453,Jez Butterworth,111.0,16.0,Mark Gatiss,567.0,Mathieu Kassovitz,326.0,Ben Chaplin,258.0,159.0,618
tt1711425,Jon Lucas,168.0,24.0,Justin Chon,552.0,Josie Loren,528.0,Sarah Wright,499.0,84.0,11000
tt0401711,Olivier Assayas,165.0,107.0,Steve Buscemi,12000.0,Miranda Richardson,530.0,Catalina Sandino Moreno,280.0,123.0,0
tt0416185,Rod Lurie,104.0,37.0,Harry Lennix,748.0,Kathryn Morris,573.0,Peter Coyote,548.0,59.0,689
tt1814621,Paul Weitz,150.0,80.0,Tina Fey,2000.0,Sarita Choudhury,257.0,Christopher Evan Welch,252.0,87.0,5000
tt0191636,Patrice Leconte,61.0,83.0,Emir Kusturica,2000.0,Daniel Auteuil,370.0,Yves Jacques,8.0,69.0,186
tt1352824,Atom Egoyan,226.0,460.0,Liam Neeson,14000.0,Meghan Heffern,153.0,Natalie Lisinska,73.0,166.0,0
tt0116269,Paul Mazursky,21.0,150.0,Chazz Palminteri,979.0,Ryan O'Neal,385.0,Paul Mazursky,150.0,19.0,69
tt0765010,Jim Sheridan,217.0,260.0,Natalie Portman,20000.0,Jake Gyllenhaal,15000.0,Ethan Suplee,1000.0,201.0,10000
tt0419749,Sidney Lumet,94.0,0.0,Peter Dinklage,22000.0,Vin Diesel,14000.0,Alex Rocco,968.0,108.0,0
tt1659337,Stephen Chbosky,364.0,139.0,Logan Lerman,8000.0,Ezra Miller,3000.0,Kate Walsh,850.0,457.0,131000
tt0104215,Jon Hess,19.0,29.0,Burt Young,683.0,Ian Gomez,155.0,Thomas Ian Griffith,147.0,23.0,107
tt0420609,Douglas McGrath,129.0,41.0,Toby Jones,2000.0,Isabella Rossellini,812.0,Hope Davis,442.0,102.0,0
tt0218378,Michael Winterbottom,71.0,187.0,Milla Jovovich,14000.0,Sarah Polley,900.0,Shirley Henderson,887.0,92.0,141
tt1524575,Mark Neveldine,93.0,83.0,Djimon Hounsou,3000.0,Alison Lohman,1000.0,Dougray Scott,794.0,53.0,0
tt1478964,Joe Cornish,399.0,115.0,John Boyega,1000.0,Luke Treadaway,305.0,Jodie Whittaker,304.0,297.0,18000
tt1714209,Angelina Jolie Pitt,110.0,11000.0,Jelena Jovanova,306.0,Nikola Djuricko,164.0,Branko Djuric,116.0,180.0,0
tt1911644,Brad Anderson,285.0,122.0,Michael Imperioli,873.0,Tara Platt,461.0,Roma Maffia,383.0,266.0,23000
tt4939066,John H. Lee,2.0,32.0,Liam Neeson,14000.0,Dean Dawson,81.0,Jung-jae Lee,29.0,1.0,139
tt0305396,John Stainton,61.0,0.0,Steve Irwin,477.0,Aden Young,238.0,Steve Bastoni,234.0,106.0,332
tt1045772,Glenn Ficarra,242.0,43.0,Dameon Clarke,170.0,Louis Herthum,157.0,Annie Golden,113.0,162.0,11000
tt0082484,Jean-Jacques Annaud,62.0,218.0,Rae Dawn Chong,581.0,Everett McGill,201.0,Gary Schwartz,91.0,96.0,0
tt0168786,Denzel Washington,121.0,18000.0,Denzel Washington,18000.0,Kevin Connolly,638.0,Derek Luke,543.0,159.0,0
tt0283530,Michael Hoffman,83.0,97.0,Gabriel Millman,13000.0,Embeth Davidtz,795.0,Rob Morrow,355.0,139.0,0
tt0108399,Tony Scott,122.0,12000.0,Brad Pitt,11000.0,Gary Oldman,10000.0,Michael Rapaport,975.0,460.0,15000
tt1216520,Benedek Fliegauf,88.0,28.0,Eva Green,6000.0,Matt Smith,2000.0,Hannah Murray,1000.0,35.0,0
tt0104348,James Foley,120.0,164.0,Kevin Spacey,18000.0,Al Pacino,14000.0,Jude Ciccolella,99.0,365.0,0
tt0954947,Michael Winterbottom,225.0,187.0,Liam Aiken,818.0,Ned Beatty,467.0,Jay R. Ferguson,204.0,176.0,0
tt0083722,Paul Schrader,130.0,261.0,Ed Begley Jr.,783.0,Ruby Dee,782.0,John Heard,697.0,106.0,0
tt1232783,Stewart Hendler,167.0,10.0,Julian Morris,1000.0,Margo Harshman,668.0,Rumer Willis,472.0,126.0,0
tt0029442,John Cromwell,7.0,19.0,David Niven,490.0,Mary Astor,185.0,Ronald Colman,135.0,44.0,337
tt0805564,Craig Gillespie,226.0,44.0,Ryan Gosling,33000.0,Kelli Garner,730.0,Paul Schneider,552.0,299.0,19000
tt0914798,Mark Herman,185.0,39.0,Richard Johnson,77.0,Sheila Hancock,32.0,Cara Horgan,18.0,398.0,38000
tt0168629,Lars von Trier,177.0,3000.0,Catherine Deneuve,963.0,Udo Kier,595.0,Björk,322.0,690.0,0
tt0119843,Gillian Armstrong,28.0,44.0,Tom Wilkinson,1000.0,Richard Roxburgh,653.0,Clive Russell,241.0,50.0,329
tt0116378,Abel Ferrara,48.0,220.0,Isabella Rossellini,812.0,Vincent Gallo,787.0,Gretchen Mol,599.0,48.0,344
tt1294213,Brian Koppelman,116.0,34.0,Jenna Fischer,966.0,David Costabile,681.0,Richard Schiff,506.0,60.0,0
tt0985694,Ethan Maniquis,391.0,20.0,Robert De Niro,22000.0,Don Johnson,982.0,Cheech Marin,844.0,392.0,44000
tt1194417,George Hickenlooper,117.0,60.0,Kevin Spacey,18000.0,Eric Schweig,322.0,Christian Campbell,168.0,51.0,0
tt0095489,Don Bluth,24.0,383.0,Judith Barsi,912.0,Gabriel Damon,320.0,Bill Erwin,191.0,133.0,5000
tt0386064,Je-kyu Kang,86.0,16.0,Min-sik Choi,717.0,Bin Won,517.0,Dong-gun Jang,489.0,224.0,0
tt0473102,William Dear,41.0,50.0,Clifton Collins Jr.,968.0,Cheech Marin,844.0,Bruce McGill,655.0,33.0,0
tt0070047,William Friedkin,304.0,607.0,Ellen Burstyn,1000.0,Linda Blair,931.0,Lee J. Cobb,259.0,1058.0,18000
tt0073195,Steven Spielberg,385.0,14000.0,Roy Scheider,813.0,Robert Shaw,559.0,Murray Hamilton,366.0,962.0,21000
tt0163651,Paul Weitz,145.0,80.0,Alyson Hannigan,3000.0,Shannon Elizabeth,1000.0,Natasha Lyonne,1000.0,789.0,0
tt1816518,Stéphane Aubier,99.0,2.0,Mackenzie Foy,6000.0,Megan Mullally,637.0,Lambert Wilson,186.0,32.0,0
tt0091129,Michael Ritchie,29.0,23.0,Victor Wong,400.0,Randall 'Tex' Cobb,255.0,Charlotte Lewis,148.0,69.0,0
tt1621045,Tim Story,77.0,167.0,Chris Brown,997.0,Romany Malco,966.0,Regina Hall,807.0,62.0,0
tt0303714,Tim Story,91.0,167.0,Sean Patrick Thomas,656.0,Jason George,528.0,Cedric the Entertainer,436.0,156.0,770
tt0084726,Nicholas Meyer,148.0,120.0,Leonard Nimoy,12000.0,Kirstie Alley,980.0,Nichelle Nichols,664.0,359.0,0
tt0109040,Tom Shadyac,61.0,293.0,Sean Young,759.0,Udo Kier,595.0,David Margulies,567.0,242.0,0
tt0086567,John Badham,84.0,139.0,Matthew Broderick,2000.0,Barry Corbin,883.0,Ally Sheedy,793.0,152.0,0
tt0090329,Peter Weir,83.0,608.0,Harrison Ford,11000.0,Viggo Mortensen,10000.0,Lukas Haas,733.0,175.0,0
tt1591479,Mike McCoy,216.0,16.0,Alex Veadov,93.0,Jason Cottle,17.0,Rorke Denver,11.0,349.0,15000
tt0462590,Anne Fletcher,107.0,98.0,Channing Tatum,17000.0,Alyson Stoner,2000.0,Josh Henderson,920.0,271.0,0
tt0115641,Mike Judge,63.0,406.0,Bruce Willis,13000.0,Demi Moore,2000.0,John Doman,616.0,154.0,0
tt0119396,Quentin Tarantino,140.0,16000.0,Robert De Niro,22000.0,Sid Haig,1000.0,Robert Forster,889.0,462.0,0
tt0481536,Jon Hurwitz,153.0,22.0,Danneel Ackles,1000.0,Eric Winter,954.0,Beverly D'Angelo,816.0,165.0,0
tt1706593,Josh Trank,414.0,128.0,Michael Kelly,963.0,Alex Russell,465.0,Ashley Hinshaw,371.0,471.0,32000
tt0086619,Barbra Streisand,16.0,0.0,Miriam Margolyes,405.0,Amy Irving,194.0,Steven Hill,122.0,68.0,0
tt0081633,Terry Gilliam,139.0,0.0,Shelley Duvall,629.0,Michael Palin,561.0,Kenny Baker,504.0,177.0,0
tt0275022,Tamra Davis,111.0,33.0,Britney Spears,1000.0,Katherine Boecher,188.0,Dave Allen,135.0,578.0,0
tt1636826,Nima Nourizadeh,229.0,166.0,Dax Flame,971.0,Kirby Bliss Blanton,329.0,Oliver Cooper,281.0,261.0,29000
tt0066206,Franklin J. Schaffner,112.0,76.0,George C. Scott,654.0,Karl Malden,416.0,Bill Hickman,78.0,258.0,0
tt0265459,Mark Romanek,207.0,132.0,Robin Williams,49000.0,Gary Cole,989.0,Connie Nielsen,933.0,605.0,0
tt1082868,John Erick Dowdle,198.0,66.0,Andrew Fiscella,137000.0,Jay Hernandez,1000.0,Dania Ramirez,1000.0,369.0,0
tt0406759,David Moreau,172.0,0.0,Chloë Grace Moretz,17000.0,Alessandro Nivola,527.0,Obba Babatundé,451.0,156.0,0
tt0359517,Christopher Erskin,45.0,4.0,Vanessa Williams,1000.0,Shannon Elizabeth,1000.0,Shad Moss,826.0,49.0,243
tt0278488,Jesse Dylan,34.0,58.0,Hector Elizondo,995.0,Fred Willard,729.0,T.J. Thyne,722.0,102.0,0
tt0104940,Brian Henson,75.0,53.0,Steven Mackintosh,227.0,Jerry Nelson,94.0,Steve Whitmire,84.0,147.0,0
tt0381061,Martin Campbell,400.0,258.0,Eva Green,6000.0,Tobias Menzies,1000.0,Ivana Milicevic,834.0,2301.0,0
tt0120679,Julie Taymor,128.0,278.0,Salma Hayek,4000.0,Roger Rees,1000.0,Valeria Golino,898.0,271.0,0
tt2215719,Dan Cutforth,68.0,4.0,Lexie Contursi,28.0,Ashley Ashida Dixon,9.0,Anthony Burrell,8.0,50.0,0
tt2582846,Josh Boone,326.0,131.0,Shailene Woodley,8000.0,Sam Trammell,1000.0,Nat Wolff,733.0,548.0,93000
tt0128442,John Dahl,128.0,131.0,Matt Damon,13000.0,Martin Landau,940.0,Gretchen Mol,599.0,290.0,0
tt2784678,Chris Rock,161.0,0.0,Rosario Dawson,3000.0,Romany Malco,966.0,J.B. Smoove,555.0,93.0,0
tt0079758,John Frankenheimer,70.0,287.0,Talia Shire,452.0,Richard Dysart,122.0,Robert Foxworth,79.0,75.0,902
tt0164181,David Koepp,164.0,192.0,Illeana Douglas,347.0,Kathryn Erbe,301.0,Lusia Strus,282.0,374.0,0
tt1442449,,68.0,,Peter Mensah,1000.0,Kelvin Taylor,939.0,Viva Bianca,898.0,302.0,31000
tt2431286,Stephen Frears,354.0,350.0,Steve Coogan,1000.0,Mare Winningham,482.0,Peter Hermann,322.0,233.0,37000
tt0365885,Mike Binder,125.0,57.0,Alicia Witt,975.0,Erika Christensen,931.0,Joan Allen,805.0,219.0,549
tt0077269,Franklin J. Schaffner,55.0,76.0,Laurence Olivier,1000.0,Anne Meara,837.0,Steve Guttenberg,801.0,123.0,0
tt0429591,Elizabeth Allen Rosenbaum,66.0,20.0,Tammin Sursok,836.0,Joanna 'JoJo' Levesque,826.0,Dichen Lachman,717.0,150.0,0
tt3622592,Jake Schreier,191.0,14.0,Nat Wolff,733.0,Cara Delevingne,558.0,Meg Crosbie,376.0,160.0,0
tt0332712,Cheryl Dunye,33.0,17.0,Michael Imperioli,873.0,Marsha Thomason,691.0,Bai Ling,581.0,18.0,151
tt1821549,Alexander Payne,433.0,729.0,Devin Ratray,1000.0,Bruce Dern,844.0,Will Forte,622.0,274.0,28000
tt0114608,Ernest R. Dickerson,66.0,226.0,CCH Pounder,1000.0,Jada Pinkett Smith,851.0,Gary Farmer,580.0,104.0,0
tt0273799,Tim Hill,37.0,25.0,Noel Fisher,833.0,Amber Valletta,626.0,Larry Miller,611.0,69.0,371
tt1625346,Jason Reitman,325.0,655.0,Charlize Theron,9000.0,Patton Oswalt,786.0,Collette Wolfe,390.0,203.0,0
tt0479884,Mark Neveldine,170.0,83.0,Jason Statham,26000.0,Edi Gathegi,725.0,Jose Pablo Cantillo,501.0,444.0,0
tt0119326,Lionel C. Martin,11.0,3.0,Bernie Mac,1000.0,Gilbert Gottfried,560.0,Lark Voorhies,324.0,15.0,439
tt0120722,Richard LaGravenese,24.0,98.0,Holly Hunter,1000.0,Eddie Cibrian,849.0,Jenette Goldstein,604.0,88.0,242
tt1407061,Sanaa Hamri,70.0,43.0,Common,988.0,Laz Alonso,826.0,Mehcad Brooks,696.0,36.0,0
tt1084950,Jonathan Demme,232.0,438.0,Anne Hathaway,11000.0,Rosemarie DeWitt,536.0,Bill Irwin,471.0,281.0,0
tt0082934,Bob Rafelson,34.0,30.0,Anjelica Huston,1000.0,Michael Lerner,230.0,John Colicos,85.0,48.0,1000
tt0335119,Peter Webber,160.0,73.0,Scarlett Johansson,19000.0,Colin Firth,14000.0,Tom Wilkinson,1000.0,296.0,0
tt0082096,Wolfgang Petersen,96.0,249.0,Jürgen Prochnow,362.0,Martin Semmelrogge,21.0,Herbert Grönemeyer,18.0,426.0,11000
tt0318974,John Lee Hancock,106.0,102.0,Dennis Quaid,2000.0,Marc Blucas,973.0,Jordi Mollà,877.0,267.0,701
tt0279781,Wallace Wolodarsky,53.0,32.0,Heather Matarazzo,529.0,Barry Watson,526.0,Harland Williams,503.0,105.0,507
tt2194499,Richard Curtis,274.0,628.0,Tom Hughes,565.0,Tom Hollander,555.0,Lindsay Duncan,171.0,391.0,105000
tt0385004,Yimou Zhang,248.0,611.0,Takeshi Kaneshiro,755.0,Andy Lau,483.0,Zhengyong Zhang,4.0,420.0,0
tt1764183,Nicholas Jarecki,288.0,27.0,Nate Parker,664.0,Curtiss Cook,591.0,Reg E. Cathey,360.0,145.0,0
tt2436386,Dean Israelite,177.0,16.0,Gary Weeks,452.0,Jonny Weston,328.0,Sofia Black-D'Elia,265.0,177.0,0
tt1042877,Darnell Martin,81.0,67.0,Cedric the Entertainer,436.0,Veronika Dash,223.0,Tammy Blanchard,192.0,90.0,0
tt0156323,Scott Alexander,29.0,25.0,Sarah Silverman,931.0,Dave Chappelle,744.0,Sherman Hemsley,654.0,69.0,262
tt0106950,Stuart Gordon,58.0,216.0,Christopher Lambert,1000.0,Kurtwood Smith,1000.0,Clifton Collins Jr.,968.0,68.0,1000
tt0470765,Christopher Guest,144.0,378.0,John Michael Higgins,957.0,Catherine O'Hara,925.0,Ed Begley Jr.,783.0,150.0,650
tt0120533,Woody Allen,114.0,11000.0,Melanie Griffith,537.0,Aleksa Palladino,255.0,Greg Mottola,99.0,161.0,652
tt0439289,Ryan Murphy,132.0,708.0,Jill Clayburgh,433.0,Joseph Cross,398.0,Dagmara Dominczyk,316.0,188.0,0
tt0339034,Robert Iscove,60.0,7.0,Anika Noni Rose,525.0,Kelly Clarkson,281.0,Brian Dietzen,251.0,304.0,0
tt0116414,Spike Lee,30.0,0.0,Michael Imperioli,873.0,Debi Mazar,680.0,Gretchen Mol,599.0,33.0,251
tt0199626,Jane Campion,138.0,319.0,Jennifer Jason Leigh,1000.0,Nick Damici,65.0,Susan Gardner,48.0,354.0,656
tt1103275,James Gray,190.0,115.0,Isabella Rossellini,812.0,Vinessa Shaw,580.0,Samantha Ivers,103.0,98.0,0
tt0253200,Fred Schepisi,61.0,40.0,Bob Hoskins,5000.0,Ray Winstone,1000.0,JJ Feild,794.0,99.0,305
tt0468492,Joon-ho Bong,363.0,584.0,Doona Bae,629.0,Kang-ho Song,398.0,Ah-sung Ko,74.0,279.0,7000
tt0082958,Roger Spottiswoode,2.0,55.0,Robert Duvall,3000.0,Treat Williams,642.0,Paul Gleason,212.0,10.0,135
tt0129332,Antonia Bird,131.0,61.0,Jeremy Davies,769.0,Jeffrey Jones,692.0,David Arquette,611.0,316.0,0
tt0423977,Jon Poll,146.0,20.0,Robert Downey Jr.,21000.0,Megan Park,569.0,Hope Davis,442.0,124.0,0
tt2358891,Paolo Sorrentino,280.0,667.0,Toni Servillo,211.0,Sabrina Ferilli,98.0,Serena Grandi,70.0,124.0,29000
tt0238924,Peter Care,78.0,0.0,Kieran Culkin,1000.0,Michael Harding,165.0,Jake Richardson,77.0,122.0,677
tt1682180,Chan-wook Park,469.0,0.0,Mia Wasikowska,3000.0,Alden Ehrenreich,1000.0,Harmony Korine,520.0,235.0,27000
tt0212712,Kar-Wai Wong,194.0,0.0,Li Gong,878.0,Tony Chiu Wai Leung,643.0,Maggie Cheung,576.0,210.0,0
tt0804505,Ira Sachs,121.0,60.0,David Richmond-Peck,60.0,Erin Boyes,46.0,Timothy Webber,18.0,50.0,314
tt0361715,Carroll Ballard,38.0,19.0,Eamonn Walker,706.0,Hope Davis,442.0,Campbell Scott,393.0,43.0,0
tt1235796,Neil Jordan,123.0,277.0,Tony Curran,845.0,Stephen Rea,327.0,Alicja Bachleda,289.0,57.0,0
tt0222851,Takeshi Kitano,81.0,0.0,Omar Epps,865.0,Tatyana Ali,685.0,James Shigeta,403.0,133.0,0
tt0271259,Anthony Russo,72.0,94.0,Michael Jeter,693.0,Isaiah Washington,534.0,Andy Davoli,146.0,90.0,423
tt0118901,Sidney Lumet,25.0,0.0,Kyra Sedgwick,941.0,Anne Bancroft,754.0,Albert Brooks,745.0,12.0,88
tt0815178,Vadim Perelman,78.0,26.0,Eva Amurri Martino,797.0,Lynn Cohen,474.0,Brett Cullen,350.0,78.0,1000
tt1730687,Lawrence Kasdan,57.0,759.0,Dianne Wiest,967.0,Mark Duplass,830.0,Sam Shepard,820.0,25.0,0
tt0399095,Marco Kreuzpaintner,69.0,7.0,Zack Ward,662.0,Kate del Castillo,345.0,Alicja Bachleda,289.0,75.0,0
tt0367082,Lajos Koltai,73.0,45.0,Marcell Nagy,9.0,Péter Fancsikai,2.0,Bálint Péntek,0.0,45.0,607
tt0120618,Alan Rudolph,42.0,18.0,Bruce Willis,13000.0,Albert Finney,883.0,Omar Epps,865.0,133.0,458
tt1428556,Yimou Zhang,101.0,611.0,Honglei Sun,9.0,Ni Yan,4.0,Dahong Ni,3.0,20.0,784
tt0284978,Vincenzo Natali,82.0,165.0,David Hewlett,686.0,Jeremy Northam,327.0,Kari Matchett,280.0,124.0,0
tt1124052,Chuan Lu,149.0,14.0,Ye Liu,52.0,Yuanyuan Gao,32.0,Ryu Kohata,3.0,62.0,0
tt2224026,Tim Johnson,165.0,12.0,Jim Parsons,17000.0,Matt Jones,523.0,April Winchell,183.0,214.0,26000
tt1876517,Lijun Sun,5.0,0.0,Jon Heder,970.0,Tom Arnold,618.0,Rebecca Black,188.0,12.0,211
tt1477109,Takashi Yamazaki,44.0,7.0,Takuya Kimura,84.0,Meisa Kuroki,33.0,Hiroyuki Ikeuchi,16.0,49.0,0
tt1486193,Renny Harlin,74.0,212.0,Richard Coyle,567.0,Kenneth Cranham,111.0,Ana Imnadze,18.0,61.0,0
tt1187064,Christopher Smith,156.0,76.0,Rachael Carpani,181.0,Michael Dorman,168.0,Emma Lung,42.0,293.0,13000
tt3453052,Timothy Hines,1.0,0.0,Christopher Lambert,1000.0,Kelly LeBrock,445.0,Alexandra Callas,247.0,10.0,26000
tt1929263,Randall Wallace,82.0,130.0,Jacob Vargas,399.0,Connor Corum,116.0,Rob Moran,79.0,153.0,23000
tt0208092,Guy Ritchie,151.0,0.0,Jason Statham,26000.0,Brad Pitt,11000.0,Jason Flemyng,1000.0,726.0,27000
tt2598580,David Winters,3.0,49.0,Gary Daniels,551.0,Matt Marr,85.0,Ginger Jensen,84.0,7.0,634
tt0098084,Mary Lambert,98.0,52.0,Miko Hughes,969.0,Fred Gwynne,886.0,Denise Crosby,426.0,248.0,0
tt0107474,Akira Kurosawa,25.0,0.0,Tatsuo Matsumura,15.0,Tetsu Watanabe,6.0,Akira Terao,4.0,40.0,355
tt1034302,Jamie Thraves,35.0,2.0,Paddy Considine,680.0,Caroline Dhavernas,544.0,Charlotte Sullivan,388.0,27.0,443
tt3682770,Mabel Cheung,6.0,3.0,Wei Tang,215.0,Ching Wan Lau,27.0,Hailu Qin,2.0,6.0,4
tt0087363,Joe Dante,183.0,287.0,Phoebe Cates,767.0,Harry Carey Jr.,281.0,Zach Galligan,233.0,245.0,14000
tt0076759,George Lucas,282.0,0.0,Harrison Ford,11000.0,Peter Cushing,1000.0,Kenny Baker,504.0,1470.0,33000
tt1860213,Dan Mazer,158.0,11.0,Robert De Niro,22000.0,Zoey Deutch,851.0,Jason Mantzoukas,411.0,166.0,11000
tt0059113,David Lean,89.0,767.0,Julie Christie,597.0,Klaus Kinski,396.0,Geraldine Chaplin,382.0,255.0,7000
tt1921149,Stephen Daldry,101.0,335.0,Wagner Moura,585.0,Selton Mello,68.0,Daniel Zettel,14.0,26.0,0
tt0962726,Kenny Ortega,128.0,197.0,Lucas Grabeel,755.0,Matt Prokop,734.0,Corbin Bleu,632.0,171.0,0
tt0964517,David O. Russell,410.0,737.0,Christian Bale,23000.0,Jack McGee,238.0,Melissa McMeekin,141.0,389.0,36000
tt0493430,Jeff Tremaine,104.0,79.0,Bam Margera,608.0,Steve-O,362.0,Chris Pontius,218.0,196.0,641
tt0104952,Jonathan Lynn,54.0,36.0,Fred Gwynne,886.0,Bruce McGill,655.0,Lane Smith,633.0,201.0,7000
tt1355630,R.J. Cutler,141.0,15.0,Chloë Grace Moretz,17000.0,Mireille Enos,1000.0,Stacy Keach,602.0,132.0,15000
tt2968804,Brian Trenchard-Smith,30.0,53.0,Zoe Ventoura,84.0,Damien Garvey,37.0,Christopher Sommers,32.0,33.0,774
tt0097815,David S. Ward,57.0,42.0,Corbin Bernsen,1000.0,Tom Berenger,854.0,Rene Russo,808.0,97.0,0
tt0964587,Oliver Parker,56.0,32.0,Lily Cole,785.0,Rupert Everett,692.0,Tamsin Egerton,621.0,102.0,0
tt0183649,Joel Schumacher,216.0,541.0,Radha Mitchell,991.0,John Enos III,465.0,Richard T. Jones,328.0,629.0,0
tt0281358,Adam Shankman,80.0,163.0,Lauren German,683.0,Peter Coyote,548.0,Paz de la Huerta,488.0,962.0,19000
tt0112818,Tim Robbins,77.0,0.0,Lois Smith,276.0,Celia Weston,258.0,Robert Prosky,191.0,190.0,0
tt0139134,Roger Kumble,101.0,16.0,Sarah Michelle Gellar,4000.0,Sean Patrick Thomas,656.0,Eric Mabius,637.0,749.0,0
tt1233227,Kevin Greutert,156.0,52.0,Costas Mandylor,723.0,Shawnee Smith,651.0,George Newbern,647.0,194.0,0
tt0082517,Mel Brooks,48.0,0.0,Madeline Kahn,1000.0,Sid Caesar,898.0,Dom DeLuise,842.0,131.0,0
tt0416212,Gina Prince-Bythewood,109.0,107.0,Nate Parker,664.0,Alicia Keys,551.0,Jennifer Hudson,549.0,56.0,0
tt0250310,Rob Pritts,62.0,5.0,Vincent Pastore,584.0,Vinessa Shaw,580.0,Peter Berg,532.0,100.0,365
tt0105217,Brian De Palma,33.0,0.0,Steven Bauer,636.0,Gabrielle Carteris,330.0,Gregg Henry,298.0,80.0,541
tt0077531,Norman Jewison,20.0,278.0,Sylvester Stallone,13000.0,Peter Boyle,595.0,Rod Steiger,279.0,35.0,745
tt0091276,Tobe Hooper,52.0,365.0,Louise Fletcher,425.0,Bud Cort,394.0,William Bassett,225.0,64.0,902
tt2381111,John Crowley,351.0,34.0,Julie Walters,838.0,Fiona Glascott,55.0,Eva Birthistle,54.0,212.0,36000
tt0072684,Stanley Kubrick,124.0,0.0,Ryan O'Neal,385.0,Steven Berkoff,293.0,Hardy Krüger,111.0,369.0,0
