writer_id,writer_experience,writer_quality
nm3367783,1,5.699999809265137
nm1037419,1,6.400000095367432
nm10297080,1,4.900000095367432
nm1252668,1,3.4000000953674316
nm4352265,1,3.299999952316284
nm6473901,1,6.199999809265137
nm8268718,1,7.800000190734863
nm10359792,1,2.700000047683716
nm1568080,1,6.300000190734863
nm10369663,1,8.100000381469727
nm0062341,1,4.400000095367432
nm7420028,1,8.0
nm5292399,1,5.300000190734863
nm2301323,1,7.599999904632568
nm3573977,1,6.099999904632568
nm0003160,1,7.599999904632568
nm5910932,1,3.799999952316284
nm10418288,1,6.599999904632568
nm6334629,1,3.799999952316284
nm13004039,1,4.599999904632568
nm1291558,1,7.699999809265137
nm7379332,1,5.199999809265137
nm0932071,1,5.199999809265137
nm2996917,1,6.699999809265137
nm5723704,1,8.300000190734863
nm1235949,1,4.400000095367432
nm3911972,1,4.400000095367432
nm6710635,1,4.5
nm6734899,1,4.400000095367432
nm2718842,1,4.400000095367432
nm0491453,1,7.800000190734863
nm3955278,1,3.4000000953674316
nm0584439,1,4.300000190734863
nm0850733,1,6.0
nm2818863,1,5.300000190734863
nm10512337,1,6.699999809265137
nm0664519,1,5.699999809265137
nm5332695,1,6.900000095367432
nm1142998,1,6.900000095367432
nm3070709,1,6.599999904632568
nm7012694,1,5.400000095367432
nm3552090,1,6.099999904632568
nm3377973,1,5.199999809265137
nm10532922,1,7.900000095367432
nm0185429,1,5.800000190734863
nm1205845,1,8.199999809265137
nm1430400,1,8.399999618530273
nm0792263,2,5.900000095367432
nm0002007,1,5.800000190734863
nm1244069,4,5.850000023841858
nm0905592,3,5.099999904632568
nm3270894,1,6.300000190734863
nm2808962,1,8.899999618530273
nm2805298,1,5.800000190734863
nm0359387,2,6.150000095367432
nm2112420,1,5.900000095367432
nm5742072,3,6.0
nm2514471,1,7.099999904632568
nm1923551,2,5.3500001430511475
nm0365293,1,8.5
nm5961159,5,5.940000057220459
nm10569972,1,8.300000190734863
nm1473499,1,6.800000190734863
nm9816747,1,4.800000190734863
nm5323837,1,7.5
nm7383367,1,8.5
nm8900560,1,7.5
nm8900565,1,7.5
nm3641208,2,6.6000001430511475
nm3733544,1,5.099999904632568
nm1960111,2,7.5
nm1329744,1,6.5
nm10603686,1,6.0
nm10603685,1,6.0
nm5705502,1,6.800000190734863
nm0604555,2,6.1000001430511475
nm2381474,1,5.0
nm0330719,1,4.900000095367432
nm9921365,3,6.03333322207133
nm6950379,1,5.199999809265137
nm7278977,1,6.099999904632568
nm8436882,1,5.900000095367432
nm1417249,1,6.0
nm1477694,1,5.599999904632568
nm10622541,2,8.549999713897705
nm4904474,1,6.699999809265137
nm2939957,2,6.8500001430511475
nm4711068,1,7.300000190734863
nm0621686,1,3.9000000953674316
nm0850247,1,7.5
nm9503240,1,2.4000000953674316
nm0033840,1,4.800000190734863
nm10645228,2,6.0
nm0066910,1,7.599999904632568
nm4182414,1,6.199999809265137
nm3716877,1,7.0
nm0001005,1,6.800000190734863
nm5908751,1,3.700000047683716
nm3628233,1,5.5
nm1488608,1,6.400000095367432
nm0751102,1,6.099999904632568
nm0438499,2,6.3999998569488525
nm1044749,1,3.799999952316284
nm3986865,2,7.5
nm2946574,1,4.699999809265137
nm3846547,1,6.0
nm0913710,1,7.099999904632568
nm1267240,1,4.400000095367432
nm0686742,3,7.100000063578288
nm1831657,1,7.5
nm1876864,1,6.099999904632568
nm0443592,3,5.600000063578288
nm2392172,1,8.199999809265137
nm1258777,4,6.549999952316284
nm4593894,1,7.699999809265137
nm13475076,1,8.300000190734863
nm1189197,6,6.599999984105428
nm10713803,1,8.300000190734863
nm8990945,2,6.950000047683716
nm0827746,1,5.400000095367432
nm1754551,2,6.150000095367432
nm6926531,1,5.099999904632568
nm2703215,1,7.0
nm0753032,2,5.5
nm8092448,6,4.350000063578288
nm0494257,1,6.400000095367432
nm2063982,2,6.400000095367432
nm0244378,1,4.699999809265137
nm2082484,1,5.599999904632568
nm1415801,1,5.699999809265137
nm1272648,5,4.8199999809265135
nm2157589,2,6.5
nm1166184,3,4.099999904632568
nm2859567,1,7.699999809265137
nm11725722,2,4.849999904632568
nm2509269,1,6.900000095367432
nm8029217,1,3.5
nm5711956,1,7.099999904632568
nm1828498,1,7.0
nm10767432,1,5.699999809265137
nm10767433,1,5.699999809265137
nm12500311,1,6.599999904632568
nm0316306,1,7.400000095367432
nm1994773,4,7.150000095367432
nm10779432,1,4.599999904632568
nm0503669,1,6.099999904632568
nm2197127,6,6.033333381017049
nm3656626,1,6.699999809265137
nm2026930,1,7.199999809265137
nm5148205,1,7.199999809265137
nm1648680,1,5.800000190734863
nm1267438,1,6.400000095367432
nm6293294,1,8.800000190734863
nm0355213,2,5.400000095367432
nm10792691,1,6.599999904632568
nm0146991,2,6.150000095367432
nm0196836,1,7.0
nm0898183,4,4.799999952316284
nm1802547,1,5.300000190734863
nm1167049,1,5.800000190734863
nm4537781,2,7.199999809265137
nm4301509,12,4.2916666467984514
nm1677090,1,6.699999809265137
nm9639341,3,4.666666746139526
nm5176502,1,5.5
nm6504693,1,5.900000095367432
nm3317954,1,7.099999904632568
nm2067888,1,7.099999904632568
nm4902781,1,7.699999809265137
nm0158323,5,6.9
nm8224549,1,6.400000095367432
nm0955251,1,6.699999809265137
nm0175676,2,3.549999952316284
nm1739317,2,5.8999998569488525
nm16274445,1,5.800000190734863
nm10840785,1,5.199999809265137
nm3297975,1,5.199999809265137
nm0498278,7,7.042857101985386
nm0331528,1,4.400000095367432
nm4465767,1,4.400000095367432
nm1169247,1,7.699999809265137
nm10860654,1,7.199999809265137
nm5003154,3,7.600000063578288
nm5619923,2,4.1000001430511475
nm2039761,1,8.0
nm1287649,1,2.799999952316284
nm6799033,1,5.300000190734863
nm0496046,1,6.0
nm0305563,4,4.774999976158142
nm0716735,4,5.799999952316284
nm4474950,2,6.099999904632568
nm0535248,1,5.599999904632568
nm0843632,1,7.0
nm10880782,1,3.9000000953674316
nm11952279,2,4.299999952316284
nm1179457,2,3.9000000953674316
nm7231875,1,6.400000095367432
nm1326552,1,5.5
nm1953018,2,5.1499998569488525
nm1135214,7,6.185714244842529
nm0244800,2,4.700000047683716
nm7923441,2,5.049999952316284
nm1827610,6,5.200000007947286
nm4407822,1,7.900000095367432
nm0606597,1,6.5
nm5659509,1,5.199999809265137
nm3416508,2,5.200000047683716
nm3138626,1,5.900000095367432
nm0866239,2,5.700000047683716
nm6731523,2,6.450000047683716
nm10545957,1,9.300000190734863
nm7803461,1,4.199999809265137
nm7812649,2,8.700000286102295
nm6043778,1,6.5
nm10926350,1,7.400000095367432
nm0122335,2,4.300000190734863
nm0742125,2,5.349999904632568
nm0618659,1,7.599999904632568
nm0733435,1,7.0
nm0637259,1,5.5
nm10807834,3,7.799999872843425
nm1145843,1,3.0
nm0313212,1,4.5
nm5810289,1,4.5
nm7121260,1,4.699999809265137
nm4695478,7,5.3285713876996725
nm3791454,4,6.350000023841858
nm5485169,1,6.400000095367432
nm2001537,1,4.300000190734863
nm0591129,1,4.800000190734863
nm11907610,1,5.199999809265137
nm2762302,1,5.300000190734863
nm5609795,2,8.049999952316284
nm0274853,1,5.099999904632568
nm6211716,1,7.900000095367432
nm9753309,4,6.575000047683716
nm0002042,8,6.137499988079071
nm0478322,2,4.3999998569488525
nm7038355,1,6.400000095367432
nm1409098,2,6.599999904632568
nm6689281,6,7.433333317438762
nm1359191,2,3.8999998569488525
nm6479969,1,5.300000190734863
nm8760107,1,5.599999904632568
nm14966446,1,5.300000190734863
nm3471686,1,4.099999904632568
nm0754817,1,4.300000190734863
nm8209011,1,4.800000190734863
nm4891482,1,7.800000190734863
nm3533750,1,5.900000095367432
nm0216560,2,4.100000023841858
nm1345541,7,5.742857115609305
nm1989193,1,1.7999999523162842
nm5763402,1,7.099999904632568
nm11017324,1,7.599999904632568
nm10229624,1,7.199999809265137
nm3398282,1,5.699999809265137
nm11063163,1,7.0
nm3628461,2,4.799999952316284
nm10648040,3,7.766666571299235
nm5363871,2,6.799999952316284
nm4347597,2,5.900000095367432
nm8686129,1,7.699999809265137
nm5408656,1,6.099999904632568
nm1444949,7,6.128571442195347
nm0005421,2,6.549999952316284
nm0125830,2,5.299999952316284
nm3229628,1,4.5
nm3077594,3,4.9666666984558105
nm0576529,1,3.299999952316284
nm0818885,1,3.4000000953674316
nm0186784,1,3.299999952316284
nm1317644,1,5.900000095367432
nm3431529,1,6.900000095367432
nm6712794,1,5.099999904632568
nm0229492,1,5.699999809265137
nm11970590,1,5.199999809265137
nm12947211,4,6.625
nm10617606,1,6.300000190734863
nm6144403,1,7.0
nm0700732,1,6.400000095367432
nm2110543,1,4.5
nm16633748,3,5.566666762034099
nm4534757,3,5.333333174387614
nm1364621,1,7.400000095367432
nm2401073,2,6.400000095367432
nm11089829,2,6.1000001430511475
nm1385225,2,6.799999952316284
nm4453975,1,7.800000190734863
nm9385259,1,5.199999809265137
nm3358703,2,6.749999761581421
nm3451648,2,4.400000095367432
nm9164753,1,6.199999809265137
nm1292833,1,5.800000190734863
nm6265549,3,6.700000127156575
nm7988962,2,5.300000190734863
nm6942642,2,7.650000095367432
nm9564505,2,6.849999904632568
nm4760658,1,1.7999999523162842
nm1399816,1,7.099999904632568
nm2307035,1,6.099999904632568
nm8287702,2,6.1499998569488525
nm2304872,1,4.400000095367432
nm2215506,3,5.5333333015441895
nm0000759,1,7.099999904632568
nm3494613,2,5.900000095367432
nm1523790,1,4.099999904632568
nm0139441,1,5.300000190734863
nm0667447,1,6.599999904632568
nm4364362,2,7.150000095367432
nm0004308,4,5.799999952316284
nm10703360,1,5.5
nm1562053,1,4.300000190734863
nm5159658,2,5.900000095367432
nm7343589,1,8.0
nm0489035,1,5.599999904632568
nm4698127,1,5.199999809265137
nm5697340,1,5.800000190734863
nm5407286,1,5.900000095367432
nm3257369,1,2.5999999046325684
nm6183466,1,5.699999809265137
nm6615978,1,6.300000190734863
nm2658369,1,6.300000190734863
nm1875997,1,6.699999809265137
nm0367852,1,3.799999952316284
nm2172320,1,7.199999809265137
nm0142286,1,6.699999809265137
nm11108870,1,5.599999904632568
nm6844131,3,6.5
nm10211205,2,4.6499998569488525
nm2068971,2,7.3500001430511475
nm2736548,1,5.300000190734863
nm0417121,1,6.0
nm13034172,1,4.599999904632568
nm1337885,2,5.599999904632568
nm7129434,2,6.299999952316284
nm2253990,1,6.0
nm3635576,2,7.200000047683716
nm5841520,3,8.133333365122477
nm11185495,1,9.300000190734863
nm0019115,1,7.300000190734863
nm3155096,1,7.599999904632568
nm2650961,1,6.400000095367432
nm2690722,1,7.0
nm0621910,1,7.0
nm3544219,2,5.400000095367432
nm5235999,2,5.75
nm10487048,1,4.900000095367432
nm4161249,1,7.599999904632568
nm3809830,1,7.099999904632568
nm11207299,3,2.699999968210856
nm4806266,2,5.299999952316284
nm4696553,1,6.400000095367432
nm6748282,5,6.880000019073487
nm7364327,5,8.019999980926514
nm1574604,1,7.699999809265137
nm13383659,1,6.900000095367432
nm6650775,2,6.599999904632568
nm0023776,2,7.8999998569488525
nm1729336,2,2.850000023841858
nm11212815,1,9.100000381469727
nm12860124,1,3.5
nm8490638,1,6.199999809265137
nm11228048,1,6.099999904632568
nm8922007,1,4.0
nm6708288,1,1.0
nm0415245,2,5.25
nm6356309,4,3.649999976158142
nm0620315,2,7.0
nm1538552,1,5.099999904632568
nm4312760,1,5.199999809265137
nm3014420,4,6.024999976158142
nm0478121,1,6.0
nm3320095,1,5.400000095367432
nm8096925,1,7.0
nm11253974,1,6.599999904632568
nm16721670,1,8.100000381469727
nm0516266,1,4.599999904632568
nm2744122,2,6.1000001430511475
nm5475056,1,8.0
nm0344567,1,7.400000095367432
nm2548040,1,6.300000190734863
nm1541272,1,5.0
nm4430326,1,5.099999904632568
nm0657357,1,8.0
nm0882867,1,4.5
nm11283538,1,8.199999809265137
nm3078790,2,5.049999952316284
nm4991744,2,4.849999904632568
nm8898868,1,8.600000381469727
nm1904507,1,6.5
nm1312628,1,7.199999809265137
nm2455425,1,4.5
nm9824985,3,7.0
nm4579031,1,7.199999809265137
nm0594895,1,4.5
nm1650324,1,4.800000190734863
nm7857628,1,4.599999904632568
nm11291284,3,8.066666603088379
nm11302400,1,7.699999809265137
nm6488737,1,7.400000095367432
nm6120040,1,6.599999904632568
nm2304556,1,4.099999904632568
nm0289219,1,5.800000190734863
nm10560354,1,4.699999809265137
nm0352230,1,5.800000190734863
nm4064087,1,6.400000095367432
nm0324690,1,7.0
nm10795902,1,6.099999904632568
nm1680384,1,4.599999904632568
nm2147473,1,3.9000000953674316
nm0271501,1,7.400000095367432
nm8516190,2,6.199999809265137
nm3494904,1,7.0
nm11276580,1,8.199999809265137
nm2050347,1,7.400000095367432
nm0385228,1,7.400000095367432
nm6558437,1,5.699999809265137
nm3323018,4,5.725000023841858
nm3609426,1,6.699999809265137
nm0859616,1,7.599999904632568
nm6802054,1,4.400000095367432
nm3691757,1,6.300000190734863
nm0575690,2,6.6000001430511475
nm4374997,1,7.699999809265137
nm8126647,4,4.550000071525574
nm2794139,1,6.0
nm3360538,2,5.950000047683716
nm11333844,1,5.0
nm11330298,3,4.833333412806193
nm10770267,4,7.150000095367432
nm4702178,1,6.099999904632568
nm8465634,4,7.7499998807907104
nm11339579,1,5.5
nm0275486,1,5.5
nm11713474,1,4.0
nm12840745,1,8.0
nm3199560,1,2.5
nm1990812,1,7.699999809265137
nm7750577,1,6.0
nm6235403,2,7.1499998569488525
nm11346629,2,4.599999904632568
nm4335419,1,4.0
nm8358261,2,6.5
nm2839113,1,6.199999809265137
nm11358335,1,8.699999809265137
nm0216565,1,4.0
nm8440562,1,6.5
nm1363374,2,5.450000047683716
nm3454214,1,8.100000381469727
nm0127009,1,7.199999809265137
nm8058201,1,7.400000095367432
nm5237659,3,7.299999872843425
nm11360060,3,7.96666685740153
nm0941547,1,6.599999904632568
nm0946866,1,5.300000190734863
nm6112746,1,7.800000190734863
nm6914293,1,4.900000095367432
nm11363621,1,7.199999809265137
nm1026031,1,6.099999904632568
nm0661417,1,7.300000190734863
nm8073046,2,6.1000001430511475
nm10754972,2,6.799999952316284
nm6667879,1,7.699999809265137
nm2352364,1,4.900000095367432
nm8294228,2,6.75
nm3554863,1,6.699999809265137
nm5858328,2,5.549999952316284
nm11143361,1,7.0
nm6015305,1,6.800000190734863
nm1548597,3,5.766666730244954
nm11378293,1,8.300000190734863
nm4873894,1,6.5
nm2515343,2,5.5
nm7100118,1,4.800000190734863
nm1268982,1,5.199999809265137
nm0126154,1,8.199999809265137
nm0677758,2,6.900000095367432
nm2917980,1,4.900000095367432
nm11388000,1,9.399999618530273
nm8294126,6,6.5333333015441895
nm1333440,1,6.900000095367432
nm7550386,1,6.800000190734863
nm1636767,1,5.400000095367432
nm3527272,2,2.300000011920929
nm9844952,1,6.400000095367432
nm0410162,1,5.400000095367432
nm0880134,3,6.766666730244954
nm11391513,1,7.0
nm5230308,1,7.5
nm1036127,1,5.099999904632568
nm4698291,1,5.400000095367432
nm11396992,1,6.099999904632568
nm5528286,2,7.650000095367432
nm10199335,1,6.599999904632568
nm1373326,3,5.399999936421712
nm1335875,4,6.9999998807907104
nm0418309,3,6.8666666348775225
nm8005454,1,5.199999809265137
nm16189693,1,8.0
nm9325932,1,5.900000095367432
nm4133012,3,6.299999872843425
nm1398795,1,7.599999904632568
nm11406188,1,4.0
nm12362790,2,6.0
nm9334905,1,5.800000190734863
nm1986735,1,6.900000095367432
nm2486163,1,3.200000047683716
nm6484261,7,9.05714293888637
nm5311743,1,5.900000095367432
nm11167394,1,9.300000190734863
nm0275452,6,6.183333317438762
nm5716327,1,7.599999904632568
nm1145983,1,6.800000190734863
nm5722129,1,4.800000190734863
nm11430409,1,7.599999904632568
nm12904446,1,9.100000381469727
nm0896459,1,5.300000190734863
nm1351254,4,6.649999976158142
nm10768814,1,6.800000190734863
nm9385280,1,8.199999809265137
nm11206986,1,6.699999809265137
nm4803110,2,3.299999952316284
nm1146154,1,7.400000095367432
nm2150493,1,7.900000095367432
nm2390366,1,5.300000190734863
nm1939194,1,5.300000190734863
nm6935209,10,4.639999985694885
nm6367190,1,4.900000095367432
nm3437705,2,4.849999904632568
nm0959003,3,6.699999968210856
nm9974852,1,8.699999809265137
nm2777365,1,6.699999809265137
nm1131566,1,4.699999809265137
nm8074551,2,8.699999809265137
nm11472050,1,8.100000381469727
nm8779799,1,3.799999952316284
nm8860051,2,3.450000047683716
nm11476865,1,8.899999618530273
nm3155311,2,6.700000047683716
nm5071354,1,3.0999999046325684
nm4350341,1,7.099999904632568
nm8242386,4,4.774999976158142
nm1625338,4,4.774999976158142
nm1726021,1,8.300000190734863
nm4448858,1,3.0999999046325684
nm6304108,2,8.300000190734863
nm1258535,4,6.324999928474426
nm0890864,1,2.5999999046325684
nm0902823,3,6.699999968210856
nm7509232,3,4.133333285649617
nm1376857,1,5.599999904632568
nm11499235,1,5.699999809265137
nm5723767,12,4.549999992052714
nm4864823,1,7.400000095367432
nm4494652,1,9.600000381469727
nm4109739,1,7.5
nm4590358,1,5.699999809265137
nm10240800,1,9.300000190734863
nm11515064,1,5.400000095367432
nm11515946,1,6.599999904632568
nm2611212,1,8.699999809265137
nm1071947,1,7.400000095367432
nm3841108,2,6.599999904632568
nm6417610,5,3.9400000095367433
nm11522812,1,6.400000095367432
nm9768269,6,6.183333237965901
nm6348784,1,5.0
nm5366628,1,7.5
nm6643365,1,7.5
nm11556708,1,5.400000095367432
nm5596147,3,4.399999936421712
nm1755157,1,6.599999904632568
nm11520655,1,8.800000190734863
nm1151812,1,5.699999809265137
nm3857753,2,6.650000095367432
nm6157331,17,7.388235288507798
nm3133666,2,6.900000095367432
nm11554379,1,6.300000190734863
nm0000269,1,6.400000095367432
nm11557580,1,8.899999618530273
nm8417388,1,4.599999904632568
nm3344128,1,6.300000190734863
nm0725733,2,6.599999904632568
nm11559568,1,7.199999809265137
nm7702935,6,8.53333330154419
nm2151439,1,4.300000190734863
nm4662429,1,7.5
nm8206930,1,5.400000095367432
nm5426966,3,6.1333333651224775
nm4840973,2,4.949999928474426
nm4712936,1,8.100000381469727
nm6947911,1,6.599999904632568
nm4299337,1,5.300000190734863
nm10381089,1,5.800000190734863
nm9894806,1,6.199999809265137
nm4129380,4,7.674999952316284
nm1329437,1,5.300000190734863
nm9132387,1,5.900000095367432
nm6693172,1,6.300000190734863
nm3432466,1,9.199999809265137
nm5519395,4,5.3749998807907104
nm11782485,1,8.0
nm1952204,1,6.400000095367432
nm0651388,3,5.9666666984558105
nm4734152,1,3.799999952316284
nm0384784,2,5.700000047683716
nm9979800,1,4.5
nm11296645,1,6.5
nm7432688,1,4.300000190734863
nm0396817,1,4.900000095367432
nm5163011,1,7.699999809265137
nm11622935,2,7.700000047683716
nm4913947,1,7.599999904632568
nm7529756,1,3.299999952316284
nm13576013,1,7.099999904632568
nm8249320,1,8.100000381469727
nm1288038,1,4.5
nm11633954,1,5.800000190734863
nm5414775,1,6.699999809265137
nm0008765,1,1.600000023841858
nm11743093,1,9.0
nm11552493,1,3.700000047683716
nm1757671,3,3.00000007947286
nm5245803,1,6.199999809265137
nm1633015,4,6.649999976158142
nm11645699,1,8.5
nm0854699,1,2.9000000953674316
nm11337980,1,7.599999904632568
nm6665663,37,5.048648640916154
nm0487498,1,6.300000190734863
nm3871517,1,3.0999999046325684
nm11659335,1,8.699999809265137
nm0716321,1,3.5
nm0931747,1,7.0
nm1534503,1,5.900000095367432
nm2937097,1,2.799999952316284
nm0069166,3,6.866666793823242
nm3896311,2,6.25
nm7204290,2,6.25
nm0648146,3,5.166666666666667
nm1538175,1,7.0
nm13285130,1,6.900000095367432
nm3029867,7,6.071428571428571
nm0925380,1,4.5
nm4082084,1,6.699999809265137
nm2527054,1,7.800000190734863
nm7512664,1,5.0
nm2507485,2,7.549999952316284
nm11701758,1,6.900000095367432
nm5476062,1,6.5
nm11720272,1,4.5
nm7836798,1,6.699999809265137
nm3318444,1,3.200000047683716
nm5111456,1,7.199999809265137
nm4409181,3,5.800000031789144
nm11614778,1,7.199999809265137
nm12344609,1,6.5
nm4978663,1,8.699999809265137
nm1645290,1,5.199999809265137
nm0092677,2,5.049999952316284
nm12963214,1,4.900000095367432
nm10715010,1,9.5
nm0868893,2,6.450000047683716
nm3493003,1,6.400000095367432
nm11731461,1,7.400000095367432
nm2955607,1,9.199999809265137
nm1701553,3,5.3666666348775225
nm11735012,5,4.4
nm1381615,1,9.399999618530273
nm5312322,1,8.399999618530273
nm13364716,1,8.399999618530273
nm1977604,2,5.6000001430511475
nm11739665,1,1.899999976158142
nm2859316,1,6.400000095367432
nm6768697,1,7.300000190734863
nm4503561,2,4.849999904632568
nm6146131,1,7.199999809265137
nm4852358,1,4.400000095367432
nm3409161,3,4.233333349227905
nm1622123,1,4.300000190734863
nm8084129,3,4.666666666666667
nm12658201,1,6.699999809265137
nm1529407,1,6.5
nm1323505,1,3.299999952316284
nm2322351,2,6.1000001430511475
nm11757248,3,6.5
nm5500234,1,4.0
nm1216823,1,5.300000190734863
nm6403338,2,6.25
nm11233680,4,6.950000047683716
nm3802961,1,4.900000095367432
nm0538320,1,5.199999809265137
nm11256163,1,5.199999809265137
nm1900415,2,3.700000047683716
nm5516741,1,7.900000095367432
nm1773480,1,7.0
nm8115182,3,5.399999936421712
nm1503387,2,6.900000095367432
nm2638662,1,5.599999904632568
nm11397992,1,6.199999809265137
nm5343417,1,5.5
nm0153499,1,5.099999904632568
nm11432775,2,6.400000095367432
nm0757197,1,7.199999809265137
nm4022854,3,4.699999968210856
nm9647086,1,4.599999904632568
nm11077608,1,7.5
nm8456626,2,2.2500000596046448
nm0753955,1,5.5
nm11786568,1,6.699999809265137
nm0200312,1,3.5999999046325684
nm5147283,1,6.300000190734863
nm12293201,1,6.5
nm11791701,1,4.800000190734863
nm9447350,5,6.880000019073487
nm1619378,1,5.699999809265137
nm9039516,1,4.300000190734863
nm11796567,1,5.099999904632568
nm0341767,1,5.599999904632568
nm6660027,1,3.200000047683716
nm11691978,1,6.800000190734863
nm11802703,1,6.800000190734863
nm5117757,2,6.950000047683716
nm2628394,1,4.400000095367432
nm12272974,1,2.0
nm0221613,8,5.837500035762787
nm0334339,1,7.599999904632568
nm2606190,2,6.799999952316284
nm7778750,3,4.733333269755046
nm4305338,1,4.800000190734863
nm11178898,1,3.9000000953674316
nm4191232,2,4.899999976158142
nm11826923,1,7.400000095367432
nm10470296,2,7.799999952316284
nm8902013,1,7.5
nm11824982,1,7.699999809265137
nm2432069,1,7.699999809265137
nm12510759,1,5.699999809265137
nm10999714,2,8.550000190734863
nm3568534,1,5.5
nm10109560,1,8.600000381469727
nm10109561,1,8.600000381469727
nm0398903,1,4.599999904632568
nm11841841,1,2.799999952316284
nm11844652,1,8.800000190734863
nm4368709,1,7.400000095367432
nm8214968,1,7.099999904632568
nm4150014,1,5.400000095367432
nm5954514,2,6.549999952316284
nm5970946,1,7.199999809265137
nm6132802,3,6.100000063578288
nm11850887,1,4.900000095367432
nm2667609,1,8.699999809265137
nm11852680,1,7.699999809265137
nm8409291,3,6.066666762034099
nm7418972,1,4.800000190734863
nm8492171,2,4.300000190734863
nm10418573,3,6.466666539510091
nm4637430,1,6.599999904632568
nm4459128,4,4.475000023841858
nm2082567,1,6.599999904632568
nm2945376,2,6.099999904632568
nm10521197,1,4.699999809265137
nm8387542,1,7.900000095367432
nm5684677,1,7.900000095367432
nm3233253,1,9.699999809265137
nm0385032,1,3.299999952316284
nm0847176,2,6.650000095367432
nm11878458,1,8.0
nm2038130,1,5.699999809265137
nm11623366,2,7.650000095367432
nm11882977,1,8.600000381469727
nm5804947,1,8.100000381469727
nm8585595,1,4.5
nm11891005,1,8.199999809265137
nm0190988,2,5.849999904632568
nm13140679,1,7.699999809265137
nm11895716,1,6.900000095367432
nm4843169,1,6.0
nm4504248,1,9.0
nm4563413,1,6.5
nm2551411,1,5.300000190734863
nm11904335,1,7.5
nm11904499,1,6.0
nm5829578,1,4.099999904632568
nm10015800,1,3.5999999046325684
nm0580803,1,8.0
nm6663156,1,4.300000190734863
nm9204659,7,6.6714284760611395
nm11913635,1,9.899999618530273
nm1090843,1,8.100000381469727
nm3264445,1,5.199999809265137
nm9059612,1,7.199999809265137
nm2489853,2,3.899999976158142
nm11109830,1,7.199999809265137
nm16876495,1,3.9000000953674316
nm0119126,2,6.8999998569488525
nm11925609,1,7.0
nm5030454,1,5.0
nm11928446,1,6.900000095367432
nm1842535,1,8.899999618530273
nm7011791,1,6.699999809265137
nm0192394,3,3.599999984105428
nm11934362,2,7.049999952316284
nm8701377,2,7.349999904632568
nm1578005,2,5.199999809265137
nm6485168,1,4.099999904632568
nm4518135,1,7.300000190734863
nm1565107,1,3.4000000953674316
nm10438077,1,7.5
nm11102920,1,8.199999809265137
nm1450808,1,8.600000381469727
nm8675620,1,8.800000190734863
nm11946744,1,7.300000190734863
nm2761932,1,5.300000190734863
nm2346665,1,7.199999809265137
nm2464549,5,3.9200000286102297
nm2547330,1,6.199999809265137
nm2010449,1,7.400000095367432
nm0244864,3,7.200000127156575
nm6136295,1,6.5
nm2880050,1,7.199999809265137
nm8450196,1,6.199999809265137
nm1516346,1,7.099999904632568
nm2203226,1,5.900000095367432
nm2729273,1,4.599999904632568
nm1406894,1,4.099999904632568
nm3448425,3,6.566666603088379
nm3033785,1,5.199999809265137
nm4043983,2,5.5
nm8369708,1,5.599999904632568
nm4548143,1,6.800000190734863
nm11972230,1,6.300000190734863
nm1333798,1,5.400000095367432
nm4567951,1,6.800000190734863
nm2345041,1,7.400000095367432
nm7403142,5,6.920000076293945
nm9193014,1,6.900000095367432
nm1177494,1,7.400000095367432
nm12282040,2,6.3500001430511475
nm8599561,2,4.3999998569488525
nm1543728,2,7.200000047683716
nm11616458,1,4.300000190734863
nm5097351,2,6.700000047683716
nm0315324,1,2.299999952316284
nm11989941,1,7.199999809265137
nm11991292,1,6.199999809265137
nm1144745,1,6.0
nm7992482,1,2.9000000953674316
nm5774530,3,6.666666666666667
nm8173571,1,6.0
nm5426144,1,5.599999904632568
nm3585582,1,6.400000095367432
nm5347130,1,5.599999904632568
nm4671555,1,6.5
nm4395704,2,5.900000095367432
nm1519639,1,6.099999904632568
nm0689724,7,6.242857115609305
nm3917857,1,6.699999809265137
nm5689944,1,7.300000190734863
nm4451790,1,7.599999904632568
nm4058457,15,5.1
nm11710047,1,8.800000190734863
nm12005263,1,7.800000190734863
nm12006048,1,6.099999904632568
nm10846147,1,6.300000190734863
nm3440845,2,3.899999976158142
nm6266024,4,5.274999976158142
nm4295486,1,7.599999904632568
nm2091846,1,6.5
nm12013877,1,7.900000095367432
nm0379108,2,5.900000095367432
nm12019274,1,3.5
nm12020338,1,7.0
nm2536176,2,5.349999904632568
nm3931585,1,6.199999809265137
nm5709715,1,6.599999904632568
nm1668171,4,5.600000023841858
nm9902338,1,7.5
nm2357797,3,5.566666603088379
nm3311721,1,6.699999809265137
nm3121883,1,5.400000095367432
nm4691847,3,7.1333333651224775
nm1007909,1,8.199999809265137
nm0132884,2,4.6000001430511475
nm1392447,1,6.400000095367432
nm1952377,1,3.9000000953674316
nm0543882,3,6.666666666666667
nm2713237,1,4.400000095367432
nm2957440,1,4.699999809265137
nm1375303,3,7.200000127156575
nm2973820,1,6.900000095367432
nm0038604,1,6.199999809265137
nm12040952,1,5.5
nm5347229,2,4.950000047683716
nm13398774,3,7.933333555857341
nm14463629,2,5.300000071525574
nm11987236,1,5.199999809265137
nm3302062,1,1.600000023841858
nm2587935,1,7.800000190734863
nm0074311,1,7.599999904632568
nm9710397,1,4.5
nm10267229,2,8.0
nm1509886,1,6.5
nm12052119,1,5.699999809265137
nm4486011,1,7.900000095367432
